14285	10048	1
14285	9403	1
14285	218	1
17721	6953	1
17721	17265	1
8861	6488	1
8861	4306	1
8861	14828	1
8861	19200	1
8861	14969	1
8861	12495	1
510	13503	1
510	14840	1
510	11341	1
9860	4572	1
7349	7572	1
7349	14537	1
7349	8591	1
11585	11052	1
11585	5183	1
15310	19481	1
1141	3211	1
18717	8979	1
18717	19320	1
15465	14963	1
15938	15677	1
15938	14982	1
15938	17817	1
17779	13555	1
17779	1418	1
17979	5981	1
17979	10978	1
17979	5759	1
17979	5663	1
4402	19176	1
4402	17280	1
4402	7253	1
16461	18385	1
17331	18136	1
4912	19071	1
4912	18834	1
17982	527	1
17982	443	1
17982	10706	1
17982	12576	1
16545	9223	1
1662	4093	1
4511	19603	1
4511	13806	1
4511	1585	1
4511	19649	1
4511	8931	1
4511	15505	1
4511	19220	1
4511	14401	1
4511	11416	1
4511	14885	1
4511	10898	1
4511	13232	1
4511	7033	1
4511	9704	1
4511	13036	1
4511	18864	1
4511	13471	1
4511	7893	1
4511	4165	1
4511	14822	1
4511	16652	1
1243	13299	1
1243	3770	1
1243	9484	1
1243	14365	1
1243	6531	1
1243	14884	1
1243	0	1
1243	9271	1
14966	1831	1
14966	8723	1
7036	3622	1
10435	2098	1
10710	7025	1
10710	14964	1
1057	5109	1
1057	19382	1
1057	3019	1
9831	11917	1
4838	15216	1
15123	2429	1
15123	19192	1
9177	2419	1
3955	3645	1
14053	17947	1
7488	2024	1
17242	4702	1
17242	13807	1
17242	8620	1
17242	2838	1
5438	3463	1
5894	10368	1
3834	13126	1
6519	12701	1
2601	3913	1
11753	17550	1
11753	12211	1
11753	4664	1
11753	711	1
4591	5738	1
19391	10480	1
19391	14782	1
12918	4015	1
887	10048	1
4010	16143	1
14985	6682	1
14985	12712	1
14985	2788	1
14985	14471	1
14985	565	1
14985	17995	1
14985	10490	1
14985	2293	1
9075	13950	1
12756	4437	1
8329	8032	1
8329	13805	1
8329	10514	1
8329	3503	1
8329	13520	1
8329	9271	1
8329	9330	1
8329	8788	1
8329	3625	1
8329	5104	1
8329	12366	1
8329	13734	1
8329	8441	1
8329	6531	1
8329	3770	1
17663	6698	1
8029	10046	1
12197	6357	1
12197	19294	1
2280	6005	1
2280	18814	1
2280	15130	1
2280	13046	1
2280	13180	1
2280	7030	1
2280	19174	1
2280	13086	1
2280	19600	1
2280	2597	1
9900	18963	1
9435	6173	1
9435	439	1
9435	19540	1
9435	18510	1
1816	17346	1
5936	7151	1
8982	19516	1
8982	16225	1
8982	17654	1
15135	942	1
10276	15115	1
11755	14534	1
13496	6631	1
11144	3257	1
6124	15349	1
17328	408	1
3097	2357	1
3097	3883	1
3097	18967	1
12427	8084	1
12427	4471	1
12427	8620	1
11852	7625	1
11729	18385	1
11729	8840	1
11729	10561	1
12122	4423	1
15019	3572	1
15019	18037	1
15019	962	1
15019	18750	1
15019	1871	1
15019	19111	1
15019	9171	1
15019	5930	1
10484	5981	1
10484	13184	1
7983	12995	1
4660	2534	1
4660	12011	1
4660	1444	1
5548	14922	1
1989	14318	1
1989	11137	1
1989	2098	1
11034	11424	1
11034	2461	1
6016	16637	1
6016	16027	1
6016	18815	1
14145	16586	1
5521	9787	1
3056	17638	1
9135	9837	1
2302	7618	1
18457	3029	1
18457	10598	1
18457	812	1
10641	1893	1
18800	11506	1
10398	13244	1
19303	3106	1
19303	2119	1
4204	16840	1
7790	7316	1
7790	184	1
7790	19069	1
7790	15404	1
7790	19575	1
18924	16709	1
17466	14677	1
5376	1207	1
471	2139	1
18786	16170	1
18786	13980	1
18786	13126	1
18786	15120	1
18786	11599	1
18786	10395	1
18786	12943	1
9700	16037	1
9700	15188	1
9700	15044	1
9700	1850	1
9700	3245	1
9700	2193	1
17276	17066	1
15929	3654	1
13010	12211	1
16063	11756	1
9366	18836	1
456	6472	1
18296	12134	1
13187	18474	1
14492	3911	1
14492	15278	1
2129	12156	1
9539	1027	1
5979	18474	1
5923	4692	1
17033	12149	1
7441	9659	1
7441	9666	1
7441	3103	1
8580	17265	1
15443	9223	1
12050	7056	1
11104	8205	1
11104	12875	1
11104	7570	1
11104	14588	1
11104	2265	1
11104	9191	1
11104	16060	1
11104	18466	1
11104	18968	1
11104	19269	1
15125	9427	1
15125	12944	1
15125	3467	1
8535	9191	1
10134	17346	1
1228	3538	1
1228	16499	1
10695	8203	1
5810	12641	1
17746	10138	1
12331	2949	1
12331	10720	1
10941	12879	1
1569	5237	1
1569	1520	1
1569	831	1
16265	10144	1
5369	17351	1
5369	15211	1
17796	3463	1
17341	4238	1
794	8287	1
578	17727	1
578	13185	1
9514	12298	1
871	13269	1
4417	19417	1
18169	7890	1
3916	8124	1
7773	6139	1
7773	4503	1
13619	12178	1
13700	3219	1
13700	6968	1
13700	11019	1
18077	15590	1
2020	16317	1
9133	11506	1
7683	7031	1
17754	9717	1
12173	12289	1
8914	8314	1
12472	2783	1
12472	16283	1
879	408	1
879	13289	1
879	9837	1
6154	4471	1
6154	14828	1
6154	5768	1
3334	4850	1
10712	11088	1
10712	9040	1
3594	19567	1
3594	11824	1
3594	1673	1
11921	3164	1
11921	3201	1
11921	14468	1
8812	3633	1
8812	12735	1
9783	12181	1
5359	17115	1
17238	1760	1
544	18667	1
8166	6723	1
18087	3012	1
582	2098	1
13477	7056	1
8697	3910	1
628	12831	1
628	9893	1
628	6274	1
628	19464	1
14146	3854	1
5775	3164	1
5775	11890	1
5775	4681	1
5775	19421	1
15765	4238	1
15765	4966	1
15765	16441	1
15765	2091	1
15765	9205	1
15765	12174	1
15765	14064	1
15765	12156	1
15765	19540	1
1276	16871	1
1276	12963	1
1276	12027	1
1276	6004	1
13428	6269	1
13428	5069	1
13428	5912	1
13428	8955	1
16385	18121	1
2842	4572	1
1851	10945	1
1851	8574	1
2990	7342	1
14787	14782	1
14787	19166	1
14787	16910	1
5067	1713	1
18572	2783	1
18572	16032	1
16293	3935	1
845	9317	1
9492	2186	1
9492	12542	1
9492	13075	1
9492	12879	1
9492	18749	1
9492	10207	1
9492	13581	1
9492	17386	1
9492	5360	1
9492	613	1
9492	14957	1
9492	18616	1
9492	12221	1
9492	5367	1
9492	11827	1
16068	3913	1
9233	12313	1
9233	16939	1
9233	1274	1
2923	17145	1
2923	10936	1
11910	13193	1
17634	2996	1
6157	9071	1
6157	736	1
6157	4238	1
39	9467	1
7428	18370	1
7428	15194	1
1595	12960	1
1400	18136	1
17720	8333	1
17720	1571	1
16397	11547	1
9009	5512	1
16070	15404	1
16070	7316	1
16070	13399	1
16070	19196	1
16070	2218	1
16070	7811	1
16070	2790	1
16070	19069	1
6947	2909	1
9927	5522	1
9927	16953	1
8790	12625	1
6332	149	1
6332	15590	1
7588	11442	1
7588	13112	1
9212	16980	1
9212	7058	1
9212	16983	1
2720	18393	1
3455	17524	1
14180	13014	1
14180	2212	1
14180	10048	1
7382	10869	1
14162	8203	1
19606	9472	1
18871	6754	1
17432	8290	1
4493	9813	1
3719	9698	1
3719	12868	1
3719	14634	1
3719	13231	1
3719	15194	1
3719	19069	1
3719	5793	1
8190	6508	1
5286	14721	1
5286	3360	1
5286	14679	1
5286	14161	1
5286	4093	1
8877	11972	1
8877	10111	1
10205	14923	1
10205	5179	1
10205	8738	1
10205	1995	1
10205	9404	1
10205	1458	1
10205	2098	1
10205	9039	1
10205	17471	1
10205	10713	1
10205	10771	1
10205	14395	1
10205	11453	1
10205	7052	1
10205	1407	1
10205	15479	1
10205	6075	1
10205	18993	1
10205	1836	1
10205	15666	1
10205	9390	1
10205	17845	1
10205	5390	1
10205	13879	1
10205	9731	1
10205	11315	1
10205	3625	1
10205	9484	1
10205	8148	1
10205	19423	1
10205	15183	1
10205	9330	1
10205	16037	1
10205	17790	1
10205	12965	1
10205	14884	1
10205	9271	1
10205	7386	1
10205	9314	1
10205	17575	1
10205	12275	1
10205	3328	1
10205	16767	1
10205	11368	1
10205	16222	1
10205	2861	1
10205	4685	1
10205	11013	1
10205	6199	1
10205	14903	1
10205	15302	1
10205	4298	1
10205	7381	1
10205	12100	1
10205	18646	1
10205	13520	1
10205	5104	1
10205	15327	1
10205	453	1
10205	3874	1
10205	13299	1
10205	4703	1
10205	5788	1
10205	8644	1
10205	493	1
10205	12400	1
10205	15341	1
10205	5257	1
10205	13805	1
11941	14652	1
11941	17626	1
11941	15398	1
11941	10326	1
15006	16060	1
18204	19215	1
18204	4093	1
17168	7618	1
5580	2952	1
5538	9994	1
7208	19200	1
7208	14828	1
1354	8232	1
1354	9425	1
1354	7597	1
1354	14915	1
13004	3913	1
13004	15219	1
13004	4881	1
13004	505	1
13004	17118	1
13004	2526	1
13004	17298	1
13004	13612	1
13004	8287	1
13004	102	1
13004	1317	1
13004	10518	1
13004	2783	1
13004	4678	1
14217	17085	1
208	11019	1
12380	17068	1
5351	16857	1
16617	14884	1
16617	12444	1
16617	14140	1
16617	12338	1
1941	8993	1
1941	1950	1
4655	7631	1
4655	1545	1
4655	2265	1
4655	14549	1
4655	5969	1
4655	9205	1
15967	9453	1
11302	4948	1
18956	15575	1
18956	17386	1
18956	12551	1
15205	13035	1
15205	5522	1
15205	15664	1
15205	7253	1
15205	11400	1
14730	3854	1
2137	5449	1
19290	9645	1
5619	127	1
697	5186	1
697	7032	1
16090	17229	1
9930	13860	1
9930	15188	1
9930	9494	1
9930	11875	1
6382	9927	1
18119	9223	1
18119	19525	1
12358	13222	1
7195	18397	1
7195	5899	1
7195	7991	1
7195	12943	1
7195	3883	1
7195	18550	1
7195	15120	1
7195	13980	1
7195	14074	1
7195	2309	1
7195	10956	1
16952	18231	1
16952	3553	1
18570	14051	1
18570	1348	1
18570	2218	1
9786	19621	1
9786	5759	1
9786	5663	1
9786	10699	1
9786	2681	1
9786	2243	1
9786	13184	1
9786	12185	1
9786	18849	1
2583	17556	1
10223	19435	1
10223	19392	1
10223	14549	1
10223	19105	1
5070	7791	1
3688	17725	1
9718	13952	1
9718	10620	1
3081	12173	1
3081	3108	1
3081	15205	1
3081	10807	1
3081	14436	1
3081	16892	1
3081	4512	1
3081	16112	1
3081	515	1
3081	7670	1
3081	12504	1
3081	10433	1
3081	7583	1
3081	1914	1
3081	291	1
13426	2098	1
2782	9257	1
13373	1571	1
2721	9404	1
2721	16370	1
2721	1273	1
11021	12123	1
6531	9271	1
6531	3770	1
6531	7880	1
14545	12748	1
14545	18513	1
14545	11034	1
9835	14395	1
14908	1054	1
14908	512	1
16533	19192	1
16533	12185	1
8649	4681	1
7300	19525	1
14391	12951	1
4650	1743	1
4650	12385	1
4650	6985	1
4650	10509	1
4650	5450	1
4650	9730	1
4650	3671	1
4650	3403	1
16867	440	1
16867	19203	1
3928	670	1
4546	9191	1
4546	2172	1
4546	9698	1
4546	14634	1
4546	5793	1
4546	19069	1
4546	7316	1
13311	954	1
1625	14557	1
5947	4825	1
12112	10166	1
12112	10720	1
12112	19582	1
9877	14067	1
11445	202	1
11445	7762	1
14429	11412	1
14429	5975	1
13848	3645	1
6218	14285	1
6218	4433	1
6218	13014	1
6218	218	1
6218	9407	1
10169	9785	1
11393	6544	1
11393	32	1
938	18826	1
1618	19704	1
4086	5981	1
4086	13222	1
9766	11582	1
19311	4825	1
15251	8823	1
15251	12178	1
6607	14935	1
5090	19598	1
5090	17011	1
4778	5881	1
15105	858	1
15105	5269	1
5692	9191	1
5692	16871	1
4690	14557	1
4690	6473	1
4690	1409	1
4690	16895	1
4690	18078	1
4327	17652	1
4327	466	1
15540	4658	1
15540	2212	1
16730	5874	1
12248	12133	1
11074	933	1
11074	8938	1
11074	18311	1
3304	3396	1
13417	11739	1
6861	3783	1
6861	2419	1
6861	12753	1
6861	5945	1
5598	408	1
13272	8931	1
9667	14102	1
1244	17704	1
14126	15879	1
14126	7710	1
14126	11639	1
14126	438	1
14126	13501	1
14126	10410	1
14126	6999	1
14126	231	1
14126	2526	1
14126	4881	1
14126	10518	1
14126	4678	1
14126	263	1
7514	5912	1
16216	11765	1
1293	14915	1
1293	19174	1
6807	17365	1
15836	16100	1
642	2681	1
642	8864	1
642	13799	1
468	19295	1
1835	1207	1
6584	16852	1
6584	10386	1
6584	2616	1
6584	11890	1
18933	3731	1
12000	13202	1
5418	15768	1
5418	7163	1
5418	3341	1
5418	17233	1
5418	11257	1
4543	15655	1
4543	16681	1
4543	16691	1
17217	19196	1
664	19340	1
664	18836	1
3047	2305	1
576	7381	1
576	16037	1
576	18814	1
8094	12123	1
15981	9217	1
1140	4503	1
1140	15721	1
16594	1950	1
6815	17202	1
1364	14271	1
13331	940	1
13331	6235	1
1782	5975	1
11612	9858	1
11612	14230	1
11612	12364	1
11612	7160	1
11612	1273	1
11612	7381	1
11612	15731	1
4215	14821	1
12099	14865	1
14757	13098	1
14757	4161	1
8363	7895	1
8363	16538	1
8363	1616	1
8363	14534	1
16782	4359	1
16782	19217	1
16782	10253	1
16782	18311	1
16782	17392	1
16782	5337	1
16782	12313	1
157	11412	1
157	8244	1
157	9665	1
157	15105	1
18502	15990	1
1708	14652	1
1708	6230	1
6404	16851	1
3271	15879	1
19674	10711	1
12729	8385	1
12729	19595	1
18365	12178	1
18365	16342	1
19337	10713	1
19337	19085	1
6378	18510	1
6378	5529	1
6378	1573	1
6378	47	1
8406	13518	1
3342	10490	1
16608	410	1
16608	16938	1
16608	10593	1
15817	16269	1
15817	8658	1
17237	19435	1
2649	4093	1
15544	9191	1
15544	13940	1
15544	19575	1
15544	19069	1
15544	7316	1
15544	1207	1
15544	8295	1
15544	15404	1
15544	2218	1
15544	14634	1
15544	2790	1
15544	2258	1
15544	7175	1
533	3111	1
11748	16224	1
16083	1117	1
16083	17890	1
16083	4743	1
12585	17824	1
13627	11271	1
13627	17735	1
9781	6839	1
9781	9026	1
9459	12655	1
10439	4725	1
9151	13640	1
9151	11801	1
14850	17551	1
3411	1818	1
4574	12504	1
19038	3989	1
19038	3370	1
19038	16114	1
19038	6248	1
12882	4424	1
16240	812	1
14632	10046	1
2532	13336	1
1076	4663	1
1076	19495	1
18562	3396	1
4585	16311	1
4585	17524	1
11134	4967	1
11134	3894	1
11134	3573	1
12851	16317	1
5514	7085	1
5514	19109	1
8112	907	1
8112	7506	1
3664	13336	1
15624	6189	1
15624	13289	1
15624	6357	1
18686	17068	1
15986	3351	1
19650	13851	1
1836	2672	1
14156	15122	1
14156	18434	1
14156	6735	1
3178	101	1
3178	6840	1
3178	14609	1
3178	5272	1
3178	2534	1
94	13087	1
7795	19706	1
7795	18993	1
7795	16535	1
7795	12283	1
1846	691	1
5977	6004	1
19146	18160	1
19146	14852	1
19146	15115	1
19146	2089	1
17044	4238	1
3410	13356	1
3410	9959	1
3410	5820	1
3410	1445	1
3410	17769	1
4756	14450	1
4756	4424	1
4756	8065	1
4756	4471	1
4756	7404	1
4756	17068	1
4756	18345	1
4756	3534	1
4756	9179	1
5702	8155	1
5702	6897	1
5702	5820	1
5702	6050	1
5702	6373	1
5702	6785	1
5702	5788	1
5702	17181	1
5702	9385	1
5702	17691	1
5702	2934	1
5702	1950	1
5702	7127	1
5702	6777	1
5702	8813	1
5702	8678	1
5702	10242	1
5702	8606	1
5702	16342	1
5702	17769	1
5702	11303	1
5702	16207	1
5702	8683	1
5702	13181	1
5702	14671	1
5702	11110	1
5702	68	1
17343	736	1
9498	1219	1
9498	6412	1
9498	16879	1
9498	10678	1
9498	15427	1
9498	12139	1
9498	8729	1
9498	13185	1
9498	16655	1
9498	9917	1
9498	19598	1
9498	11347	1
7637	16299	1
7637	4124	1
8000	6373	1
8000	18325	1
17909	12542	1
17909	6995	1
17909	19660	1
17909	4283	1
17909	9939	1
9873	954	1
9873	12399	1
4722	16834	1
4722	16920	1
3248	1348	1
17944	2616	1
17944	11783	1
2852	4124	1
13213	15206	1
692	16228	1
969	11055	1
6110	5919	1
6110	12782	1
6110	2929	1
4769	263	1
14231	4229	1
14231	7561	1
14231	13542	1
14231	9785	1
14231	16225	1
14231	14549	1
14231	5126	1
8084	9337	1
19092	9782	1
19092	15193	1
19092	1480	1
1329	6004	1
6266	18016	1
13881	8547	1
16727	7316	1
16727	6004	1
16727	19358	1
16727	18292	1
4925	5141	1
4925	18469	1
741	16775	1
1393	2996	1
4588	11506	1
331	231	1
12742	11506	1
7574	3767	1
7574	1583	1
7574	7852	1
3963	3264	1
9412	15134	1
9412	12503	1
9412	18072	1
6976	15628	1
6976	1752	1
6976	304	1
6976	16769	1
6976	2616	1
6976	7088	1
6976	6795	1
6976	16697	1
6976	3671	1
15827	2089	1
1399	8320	1
3348	659	1
3348	8729	1
3348	17740	1
11591	12786	1
11591	12047	1
8260	11883	1
8260	266	1
8260	17302	1
8260	5785	1
8260	13363	1
8260	14915	1
14947	6658	1
3101	2581	1
3101	4149	1
3101	1649	1
3101	7427	1
3101	16552	1
3101	19481	1
12433	7809	1
4363	19111	1
15050	12084	1
17650	1469	1
9791	14164	1
6524	12552	1
6357	1421	1
5136	10598	1
5136	10953	1
6896	12178	1
4426	16284	1
15026	12504	1
10906	2249	1
10906	19126	1
10906	5530	1
4315	2186	1
4315	476	1
4315	5138	1
4315	16146	1
4315	12583	1
4315	15349	1
4315	7385	1
4315	3164	1
4315	18201	1
4315	2909	1
4315	6795	1
4315	537	1
4315	12476	1
4315	13017	1
4315	12084	1
4315	5753	1
4315	3383	1
4315	1752	1
4315	17945	1
4315	19421	1
4315	4627	1
4315	2865	1
4315	7718	1
4315	9369	1
4315	2429	1
4315	15011	1
4315	7796	1
4315	16852	1
4315	18808	1
4315	7082	1
4315	13232	1
4315	3284	1
4315	7295	1
4315	3163	1
4315	2514	1
4315	16956	1
4315	14177	1
4315	19564	1
4315	4149	1
4315	18128	1
4315	7088	1
346	2218	1
9632	13087	1
16182	5641	1
13747	18575	1
13747	18280	1
13747	14355	1
13747	1298	1
13747	16849	1
13747	6986	1
13747	2856	1
13747	6412	1
13747	11300	1
5040	543	1
17849	5632	1
15501	18815	1
15501	132	1
15501	16637	1
8342	16686	1
8342	9456	1
8342	17643	1
8342	2821	1
8342	7572	1
8342	18385	1
8342	7485	1
8342	12230	1
8342	13808	1
8342	1764	1
8342	2156	1
13764	17068	1
13764	14806	1
7451	10713	1
19464	10111	1
19464	6475	1
2138	17271	1
6108	17346	1
135	10960	1
8373	11646	1
18019	1219	1
18019	16283	1
18019	1905	1
10212	19600	1
19117	16871	1
19117	19525	1
19117	9223	1
11818	18266	1
11818	12338	1
11818	9314	1
1382	1545	1
1382	17240	1
1382	14091	1
1382	13518	1
1382	9205	1
1382	9785	1
1382	16662	1
1382	2091	1
1382	12156	1
1382	16441	1
14154	19176	1
6347	17170	1
6347	622	1
6347	13399	1
6347	15529	1
6347	17732	1
9359	5973	1
9359	7526	1
9359	11774	1
9359	7477	1
9359	1730	1
9359	11376	1
9359	2989	1
9359	12542	1
9359	13581	1
13118	9138	1
360	15096	1
360	19305	1
17441	7404	1
17441	4424	1
17441	3936	1
17441	8065	1
17441	4756	1
13607	4062	1
18028	11164	1
7464	3327	1
5110	17752	1
16135	17346	1
16135	10313	1
1972	19176	1
14054	5973	1
14054	14312	1
14054	11376	1
14054	19660	1
6340	11055	1
6340	1569	1
14736	5336	1
8485	17890	1
8485	19174	1
18720	15580	1
14759	19621	1
14759	3501	1
368	12028	1
12509	1023	1
12509	13281	1
12509	4454	1
5566	15211	1
5566	17351	1
627	17890	1
16464	12744	1
16464	19604	1
2209	9837	1
2209	17240	1
7158	12336	1
7158	16936	1
7158	18699	1
6613	4471	1
940	12402	1
940	7115	1
940	12504	1
940	529	1
10366	2988	1
9549	15125	1
9549	18064	1
8492	4359	1
8492	4719	1
8492	11008	1
8492	5529	1
8492	12118	1
8492	19217	1
8492	11917	1
8492	2469	1
8492	5477	1
8492	12963	1
8492	16939	1
8492	1274	1
8492	8298	1
8492	14652	1
8492	6004	1
8492	13713	1
8492	18054	1
18840	6754	1
18840	665	1
8265	9467	1
19669	13046	1
19669	13746	1
19669	627	1
19669	17890	1
19669	11554	1
9510	17704	1
13459	901	1
13459	5714	1
13033	14855	1
13033	4518	1
9562	9587	1
9562	10587	1
9053	13966	1
5178	11473	1
5178	18925	1
3499	6548	1
3499	13316	1
3499	6477	1
3499	4583	1
3499	19196	1
12553	16672	1
12553	10720	1
9622	2151	1
9622	2140	1
9622	19217	1
71	8469	1
71	12485	1
9181	17525	1
17820	453	1
17820	8938	1
15955	11854	1
15955	8882	1
15955	4840	1
15955	10844	1
16183	3138	1
16183	7437	1
16183	11010	1
10192	4518	1
9616	2098	1
9616	17067	1
7947	2098	1
4641	2376	1
4587	7404	1
4587	18967	1
17467	15216	1
14484	7031	1
14484	8823	1
14484	3522	1
14484	665	1
14484	12138	1
7527	11733	1
7527	7776	1
17012	1240	1
17012	5891	1
17012	8438	1
17012	8606	1
17012	13905	1
17012	3267	1
2815	1864	1
918	1232	1
3487	13969	1
3487	6606	1
3487	15369	1
4261	3344	1
4261	11506	1
19072	17769	1
19072	16221	1
19072	9959	1
19072	9062	1
19072	11876	1
19072	665	1
8624	19692	1
2367	12687	1
2367	11727	1
14024	9378	1
9614	1995	1
9614	5536	1
19646	16709	1
19646	10563	1
3511	14482	1
7110	9163	1
3118	8507	1
14404	19575	1
16361	16892	1
13745	17066	1
13745	8729	1
13745	17011	1
504	4474	1
9600	12084	1
13517	5881	1
323	4053	1
203	17890	1
9772	17085	1
8005	6004	1
7724	17717	1
19346	2790	1
16938	1914	1
16938	17962	1
16938	688	1
19443	11646	1
19443	9349	1
9583	143	1
15650	15435	1
7491	7564	1
7491	9704	1
7491	18273	1
12663	6199	1
17679	4474	1
4461	3463	1
4461	11288	1
403	17240	1
403	17068	1
403	15404	1
403	9223	1
403	4862	1
403	11049	1
403	2098	1
403	10807	1
13718	12402	1
13718	2351	1
16285	8950	1
16285	1348	1
16285	6189	1
7900	2033	1
12943	6840	1
12943	16173	1
12943	14102	1
12943	2505	1
12943	12370	1
12943	13503	1
12943	5928	1
12943	12875	1
12943	408	1
12943	13831	1
12943	2098	1
7525	1380	1
18565	7404	1
9361	7032	1
9361	14982	1
9361	16691	1
9361	15044	1
9361	13831	1
9361	17263	1
9361	1709	1
9361	1407	1
9361	13917	1
9361	9106	1
9361	4700	1
9361	13503	1
9361	2534	1
16271	4471	1
16271	8620	1
2400	6658	1
6247	9427	1
4446	4020	1
4446	10261	1
248	8298	1
248	19367	1
248	1274	1
248	11210	1
248	2151	1
248	4664	1
248	2140	1
248	15707	1
248	19217	1
248	2469	1
248	10315	1
248	12963	1
1275	12123	1
2737	11701	1
2737	16232	1
2737	7204	1
2737	1406	1
2737	9090	1
17647	9373	1
17647	5973	1
3936	9179	1
14817	15216	1
1586	887	1
1586	2212	1
1586	15540	1
1581	1735	1
1581	12173	1
1581	4512	1
1581	18844	1
1581	4026	1
1581	16112	1
1581	11400	1
1581	459	1
1581	12504	1
1581	7670	1
1581	7194	1
18910	5185	1
14889	1149	1
14809	14695	1
14809	14102	1
1077	4995	1
1077	10847	1
1077	14097	1
1077	5700	1
1077	16388	1
1077	19018	1
12431	3269	1
12431	4825	1
5151	9632	1
4764	16980	1
14755	9479	1
14755	16373	1
12932	7253	1
12932	4664	1
12932	9666	1
7633	2534	1
13866	7001	1
13866	18667	1
13866	9179	1
19519	6059	1
19519	15078	1
19519	16704	1
19519	10040	1
3491	5891	1
3491	13314	1
3491	11376	1
3491	13345	1
3491	12212	1
7136	6026	1
8870	14495	1
8870	7295	1
8870	4281	1
8870	14969	1
8870	115	1
8870	13036	1
8870	613	1
8870	5933	1
17204	8253	1
6061	17267	1
6061	12300	1
6061	10856	1
4716	1677	1
4716	4702	1
4716	13685	1
4716	18231	1
4716	17506	1
4716	11376	1
4716	8295	1
4716	7019	1
4716	6566	1
4716	15224	1
4716	4471	1
4716	9108	1
4716	1583	1
4716	14654	1
14907	14164	1
3776	6682	1
3776	1052	1
12910	19382	1
5155	14295	1
9275	9907	1
7867	10955	1
13541	18425	1
13541	15077	1
18884	12402	1
18884	5772	1
17353	15211	1
10928	15529	1
5120	1925	1
6114	10631	1
6114	14471	1
5050	1899	1
5050	9354	1
7730	3183	1
17680	16769	1
17680	11765	1
5431	4628	1
14980	13831	1
10519	7335	1
4322	15122	1
19693	1622	1
10859	4238	1
7153	1405	1
7153	17473	1
10460	15516	1
16104	1406	1
16104	7204	1
16104	11065	1
16104	18932	1
16104	8492	1
16104	10420	1
16104	4428	1
496	11207	1
496	15194	1
496	16441	1
496	15151	1
496	2265	1
496	9205	1
496	9223	1
496	2091	1
496	7175	1
496	4966	1
496	14549	1
496	18020	1
496	2172	1
496	9785	1
496	13542	1
496	16848	1
496	4146	1
496	11193	1
496	13518	1
496	14824	1
496	7766	1
496	8123	1
496	13137	1
15954	8955	1
6376	8084	1
6376	18325	1
6376	6373	1
4036	11890	1
17120	1284	1
16395	7316	1
16395	2258	1
10160	10740	1
11287	4996	1
11287	18319	1
8171	16637	1
3087	9953	1
1286	13047	1
2559	795	1
2559	4090	1
11647	7416	1
11647	8923	1
12576	527	1
12576	12225	1
12576	16010	1
12576	12138	1
12576	4895	1
12576	8701	1
12576	19192	1
12576	4283	1
12576	16276	1
12576	8179	1
12576	9558	1
12576	12014	1
12576	8370	1
12576	3783	1
12576	10706	1
12576	12181	1
3797	14382	1
12066	4391	1
12066	11055	1
12922	14382	1
3401	1407	1
3401	10771	1
3401	16037	1
3401	14923	1
3401	1458	1
1999	19146	1
1999	18160	1
9909	3463	1
9909	624	1
9909	13479	1
9909	17092	1
18156	16060	1
17771	19269	1
