8645	1
11578	2
2241	2
1082	0
4490	1
4243	1
18358	1
13936	2
11709	1
7962	2
436	1
10489	0
12453	2
19055	1
17338	2
8610	2
776	0
8830	0
14610	2
722	0
9683	0
614	1
4240	2
6462	2
11715	1
3236	2
1939	0
2012	0
257	2
11330	2
3362	1
14409	2
9507	2
11329	0
12947	0
37	1
5357	2
1690	2
13105	2
1488	2
13522	2
2812	1
17030	1
5869	1
18850	1
14062	0
235	0
10966	2
16312	0
17530	1
18213	1
14311	1
9609	2
18268	0
19499	2
7534	1
12073	2
4711	2
1563	1
10535	0
12699	0
7941	1
16249	1
18591	1
16678	2
4484	2
1560	2
12660	1
19233	2
14696	1
11726	0
555	0
19518	2
19599	0
7530	1
11974	1
4078	1
9551	1
18610	2
7540	0
13240	0
9448	2
5882	2
2821	2
13226	1
17223	1
13490	0
5252	1
2768	2
7486	2
15602	1
16101	1
13206	0
883	2
17188	2
15264	1
8209	0
5285	0
7558	1
9620	1
1300	2
7991	2
11450	1
10593	2
11792	1
19706	2
8669	2
3988	0
19645	2
19123	2
5918	1
4795	2
19422	2
6619	0
3200	2
19175	1
18107	2
7233	2
1061	2
2571	2
5363	0
5015	2
14782	1
12696	1
12674	2
2309	2
4232	0
8359	2
3600	1
2035	2
10687	2
6470	1
2620	2
10805	2
2105	0
18814	2
10615	1
16859	0
15997	1
12289	0
702	0
5203	1
15688	2
3896	0
15409	2
9740	1
2357	2
8862	1
14372	0
14734	1
15122	2
1578	1
10885	0
16641	2
8992	2
1860	2
8933	1
4436	1
6140	1
9402	1
5341	1
4013	2
852	2
13746	2
7239	1
16936	1
15712	2
8755	2
9321	1
2063	0
8919	1
14466	2
1337	2
7949	1
910	1
15271	1
8163	2
14585	1
4326	2
12068	2
1049	1
5582	2
3280	1
19475	0
3467	2
10739	2
1306	2
7032	2
17118	1
10074	1
15257	0
13212	2
11251	1
3050	2
7371	1
14785	2
7206	1
3216	2
11067	1
17382	2
6770	2
1656	2
14507	2
19632	1
12299	1
7823	1
17161	0
13262	1
4374	2
18281	2
1580	1
4689	2
1320	1
1919	1
2623	1
14249	0
15158	0
15063	0
17871	1
4020	0
9064	0
16275	1
16638	2
6197	1
2687	0
14473	1
15365	1
5004	2
3702	2
6780	2
18579	2
12256	1
3045	0
14401	1
11911	2
2510	0
7599	2
6272	2
2657	2
2699	2
6234	2
17637	1
11613	2
5104	2
14020	1
1585	1
6178	2
5282	1
5946	0
10948	1
13294	2
12587	2
1520	1
1719	2
14636	0
2665	2
1990	2
13059	2
15673	1
11191	2
1500	2
3196	2
1820	0
1490	2
5792	2
6281	2
10901	2
17954	2
304	1
16689	2
7896	0
10773	0
11769	2
13199	1
9723	0
3345	1
8042	1
5558	2
1685	2
11295	2
16697	1
18625	1
6986	2
14801	1
2643	2
2149	2
16246	2
6878	2
13637	2
9744	2
7000	2
13487	2
8494	2
18336	2
11068	2
8664	2
2917	2
3008	1
12759	0
3663	0
12018	1
7506	2
6324	1
7439	2
8709	2
16045	0
842	2
10228	1
7467	2
3242	0
5014	1
16837	2
13615	1
16051	2
15506	2
184	1
4683	2
3823	0
18593	2
527	0
1051	0
13084	1
9774	2
12072	2
16416	1
15559	1
2376	1
921	0
9146	1
506	1
7051	1
7753	2
14181	1
11438	2
2356	0
10715	1
16702	0
7134	0
18928	0
2130	2
8988	2
18950	2
7278	0
4247	1
3810	2
11442	2
4467	2
17896	2
8913	2
12739	0
1570	0
3762	2
9692	0
7309	1
9289	1
9145	1
16288	0
5324	1
1497	2
10744	1
10555	1
16355	2
12548	2
14071	1
7313	0
4858	2
14322	1
8341	2
16398	2
264	1
1302	1
1650	1
10692	1
3552	0
3733	1
13748	0
14596	2
6286	1
4338	0
7705	2
6456	0
9346	1
12295	0
694	1
19429	1
310	1
8796	1
3177	1
2232	2
6766	1
10457	0
8582	1
1137	2
9423	1
13616	2
7099	1
1074	0
7728	1
13416	1
12039	2
15097	0
5477	2
10346	2
13362	0
18442	1
15450	0
2078	2
11809	2
12980	2
9737	0
17843	0
15976	2
19577	0
11522	1
9029	1
15258	1
2159	1
11529	1
11777	0
3372	1
588	0
13535	1
2526	1
15791	2
2106	1
15969	2
14511	0
16906	1
16928	1
2395	2
6657	2
2152	2
13306	2
10507	0
10634	1
18948	0
4613	0
18864	1
1937	1
4748	0
8326	2
10953	0
2928	1
1206	2
6652	0
6642	1
3339	0
12666	2
7188	2
6764	1
15651	2
8394	2
7122	1
10497	2
15029	2
17516	0
17809	1
11124	1
9839	1
7943	2
247	1
10438	2
11003	2
16193	2
17990	1
15863	1
14400	1
17102	0
11425	1
81	0
4477	1
2673	1
5145	2
7283	2
10863	2
7938	2
17772	0
6129	1
6942	2
13437	2
3469	2
18693	2
15716	2
6447	1
18175	0
5428	1
13600	2
11200	1
7396	0
1724	1
2619	1
4328	2
5116	2
2404	1
11	1
18449	0
18501	1
14190	0
2204	1
10672	1
14177	1
708	1
1189	2
16499	0
18774	1
11983	1
11877	1
7025	0
18369	0
1011	1
6742	1
7421	1
10200	2
6668	0
8702	0
15474	1
6563	2
18908	2
7250	2
9200	0
19457	0
14735	2
4963	2
13133	0
7068	2
12342	1
14454	1
11555	2
6703	2
5712	1
2656	0
7113	1
2944	2
2644	1
13028	1
19568	1
19268	2
15214	1
4629	1
10686	1
8456	2
15248	0
15419	0
7320	1
7070	1
14992	1
5717	0
18521	0
16930	0
12315	0
15025	1
17101	2
18016	0
18655	2
6962	0
134	0
5209	1
5511	1
10388	0
18609	1
12301	1
16912	1
3480	2
5076	0
14061	0
7092	0
3992	2
2330	2
8549	2
7005	1
15263	1
705	0
15696	2
1110	1
4258	1
18368	1
7273	1
2297	0
15820	2
6658	2
16382	2
5075	0
4358	0
10533	2
19281	2
18216	0
8365	0
6745	2
13055	2
7463	2
6690	1
6816	2
11182	2
155	1
973	2
17696	0
2786	0
783	2
5325	0
3483	2
1369	1
9395	2
10673	0
4725	2
3588	2
2271	2
10053	1
5892	0
18036	2
7976	1
17431	2
15145	2
6923	2
9191	2
6564	0
18902	1
2023	0
447	2
2586	2
12549	1
14708	1
16151	2
11236	2
17080	2
5597	2
9804	1
3368	0
18147	0
14946	0
15631	2
406	2
10101	2
8721	2
9906	1
4628	1
16064	1
13280	0
19202	1
7632	1
16423	2
8871	0
16458	1
12440	1
5848	0
11116	2
8384	2
7706	2
10338	0
15983	2
16016	1
980	1
4084	2
13682	1
17925	2
2353	0
17902	2
4992	1
476	1
4520	1
2124	1
8908	0
3613	2
14903	2
2895	2
5822	2
12270	0
10895	2
18143	0
14516	2
10738	2
15180	1
6672	1
9414	1
6381	2
13479	2
4737	2
7334	2
16001	2
3259	0
8182	0
13300	1
4006	1
15113	0
1053	1
3601	0
17520	0
18586	1
1278	2
3930	2
1191	1
17782	2
12821	2
1312	1
8899	2
9206	1
13560	1
16078	2
3442	2
3596	1
6146	1
5795	1
712	0
4164	1
12537	2
15238	2
3409	2
8501	2
19149	1
9244	2
13722	0
399	1
1000	0
16393	1
8256	2
7290	2
17784	1
10137	2
14959	2
16207	1
4384	2
11626	1
9387	2
17164	2
11258	1
11557	1
12794	2
12141	0
19317	2
4608	1
5674	1
9505	1
1601	1
1732	2
12850	1
10474	0
3893	0
5499	2
11423	1
13328	1
19225	1
18577	1
1319	0
16614	0
9533	2
18426	2
11925	1
14002	0
7865	2
5744	2
15676	1
8978	1
11773	1
11725	0
14432	2
9341	1
2388	2
3343	0
16590	1
8515	2
12171	2
3422	2
14243	2
9878	2
5147	0
836	1
14955	1
5588	0
8968	1
6228	1
9934	0
8842	1
4518	0
51	0
10897	2
9267	2
14266	0
27	1
13157	0
8611	2
14436	2
14661	2
14854	0
2450	1
12823	1
16824	1
16482	1
17805	2
18515	0
12951	1
1616	1
17293	2
7834	0
6141	0
12437	2
14662	1
2853	0
14386	2
18254	2
4523	2
2826	0
1994	1
4547	1
4440	1
16053	2
4375	1
2538	1
8257	2
18314	2
869	1
7726	0
13060	1
2175	0
5771	1
5291	1
19559	2
5562	2
13518	2
11518	0
3532	2
16712	0
9711	2
2747	1
15878	0
19341	2
11511	2
9353	2
9383	0
6342	0
9227	2
908	2
2794	1
9765	0
4719	2
10961	1
15707	2
17021	0
8997	2
11832	1
13635	2
12443	1
13514	2
17140	0
18556	2
13609	1
915	1
4256	2
18875	1
15913	2
2321	2
15170	2
283	2
3706	2
14281	0
4303	1
9403	0
12004	2
16560	1
10818	1
9646	1
5754	2
7201	1
2689	0
5697	1
7165	0
12471	0
14034	1
17857	2
6092	1
15793	0
12839	0
6906	1
2837	2
9892	0
258	0
7584	1
2099	2
18796	1
11952	1
17768	1
11794	1
11981	1
2924	2
18574	0
5322	2
11745	2
16579	1
11700	2
6083	1
10640	1
9021	1
5441	2
17727	2
5779	1
10302	2
7007	2
16583	2
19231	0
7776	1
12892	1
15367	2
10139	1
19217	2
18964	2
17846	2
12547	1
19503	0
15208	0
19593	2
17889	1
13336	0
5020	0
17103	0
5901	1
8505	1
792	0
732	1
15043	1
7935	1
9984	0
12551	1
19442	0
233	2
5292	2
3803	0
7427	1
18291	0
8046	0
7634	1
15447	0
1944	1
2396	0
10386	1
9847	1
11294	2
5248	2
7448	0
13898	1
6017	2
3299	2
15830	2
14927	2
6817	1
18634	0
7759	1
2560	2
5084	1
12404	2
18464	0
6285	1
10046	0
16856	2
8802	2
6825	2
6635	2
10520	2
12824	1
3802	1
275	1
15487	1
10682	2
4210	1
17656	1
17468	1
8148	2
12220	0
9546	1
4370	1
8615	1
2922	1
15956	1
1311	2
5972	2
8822	2
5967	0
364	2
14900	0
6098	1
13286	0
599	0
8068	2
12775	2
9794	1
18255	1
4454	2
4481	2
10722	1
9084	1
8229	2
18096	1
7062	2
16886	2
14639	1
13269	0
15500	2
16409	0
15034	2
5835	1
10933	2
5987	1
18715	1
19629	1
6189	2
15834	2
5648	1
16154	2
7691	2
4506	0
15183	2
14652	0
14377	2
744	1
13571	2
8378	2
17500	1
14129	1
6433	1
13947	0
18006	2
12191	1
18595	2
2016	1
1590	0
1254	1
17142	0
17785	1
14072	1
11782	2
15396	2
16010	1
14509	2
1773	2
19419	2
17087	2
12959	1
2618	1
6867	1
10225	2
7831	2
3738	2
6485	2
9966	2
5523	1
2216	1
14025	1
15566	2
7625	1
16768	0
1540	1
16698	2
834	2
12203	2
7604	2
16139	1
16800	1
1016	0
5445	1
6458	2
6290	2
2202	1
8487	2
13931	1
5980	2
11760	1
10950	2
17005	2
9715	2
11815	1
16993	1
10086	1
7885	1
7353	0
90	2
10699	1
12983	2
6902	1
9994	2
18228	2
19219	0
18244	0
11502	1
13786	2
17477	0
10856	0
12107	0
18319	1
11358	1
13508	2
12208	2
15897	2
18809	2
11588	2
2630	2
4664	2
18054	2
11625	2
8374	0
7360	1
4387	2
3201	1
2467	2
449	0
1107	1
10809	1
7386	2
8286	0
14933	2
391	2
16460	2
11452	1
3352	2
5108	0
17676	2
15837	2
17150	1
13889	2
21	2
7707	2
3179	1
10345	2
11906	0
3306	1
11145	0
19636	1
9563	1
3595	0
15832	2
14883	2
19466	2
10406	2
16683	1
3013	1
1966	2
6236	1
5330	1
10425	2
873	0
7362	0
14762	2
15341	2
8819	2
6278	2
404	1
17756	1
15313	1
4544	0
17848	2
581	1
300	1
18600	2
9243	2
12709	2
4253	0
16707	1
19070	2
7363	0
423	2
15216	1
1534	2
13795	1
12542	1
6483	2
13887	0
13828	2
17108	1
4833	0
7872	1
7755	1
2908	1
15424	2
14036	0
12028	0
6990	0
5131	2
18858	2
1008	1
4134	1
7490	0
2565	1
13053	1
5294	1
17561	1
19431	2
10988	2
178	1
12406	1
13856	1
2957	2
3004	1
15160	1
301	0
5496	0
14137	1
1639	2
16944	2
12371	1
18067	1
15757	1
8659	1
15588	0
17056	2
8446	2
3867	2
13464	1
19321	1
2996	2
18342	1
13564	1
2091	2
8119	2
6609	2
12035	1
17559	2
16714	0
16873	1
18532	1
17881	0
15664	0
15456	1
14017	2
19110	2
15245	1
704	1
1147	0
19437	1
6263	0
13071	0
5581	0
14451	0
17646	0
6120	1
5992	2
259	1
11350	0
8066	1
4073	2
14531	1
13666	1
7042	1
8391	2
3210	1
16178	2
16500	2
12049	1
2980	1
1422	2
7392	1
3879	2
2591	1
7959	2
16846	2
19160	1
13357	2
18331	1
13493	1
8025	0
17518	0
2713	1
3042	1
17191	2
5741	1
1178	2
3379	2
16511	1
17112	0
5381	2
16058	2
18429	2
13669	1
1979	0
8321	1
1395	1
17817	2
5439	2
8237	0
14340	1
1355	1
4331	0
5520	0
8306	2
4242	1
1513	1
7480	2
18564	2
12002	2
12091	0
5907	2
12172	2
5400	0
1512	1
4140	1
6020	1
8136	2
18240	2
10354	1
6446	1
11900	1
369	2
17425	2
8995	0
10271	2
15061	2
11234	1
10413	1
3689	0
15120	2
1775	1
3550	2
13996	0
4183	0
13549	2
1265	2
4486	2
15098	0
14828	0
6721	2
8135	2
3383	1
3739	1
6072	2
17835	1
461	1
10693	1
15784	0
17243	1
6148	1
2482	1
17534	0
3405	1
11242	0
8205	2
1818	0
1840	0
613	1
18772	1
12186	2
2253	1
173	1
13321	2
15637	2
14506	2
14888	2
4080	2
17868	2
18691	1
1495	0
16621	2
14701	2
10723	1
6453	1
6975	1
18823	2
18468	1
13408	0
16950	1
16470	0
8416	1
6383	1
15086	0
8389	1
12484	1
11926	1
13137	2
8712	1
210	0
2912	1
14554	1
12106	2
1298	2
8227	2
8682	1
17743	2
8030	1
872	1
10667	0
2095	2
15595	2
3485	2
15582	1
5740	2
16098	2
12438	1
4065	1
12961	1
12424	2
11076	2
2497	1
16777	1
15907	2
15404	2
5073	0
7366	1
3890	1
17407	1
1277	0
6050	1
13584	0
1173	1
12027	2
15291	1
13100	1
3711	0
18234	1
19190	1
9485	1
7785	2
15197	0
2198	2
2360	2
14602	1
6631	1
2136	1
4879	1
17198	1
15953	2
11084	2
18463	0
17577	2
14033	2
2981	1
6600	1
18526	2
4294	1
15361	2
14312	1
3376	0
8570	2
15176	2
9708	1
3777	2
5565	2
12449	1
16625	2
11107	2
3942	2
17816	0
5465	2
13484	2
10522	2
13761	0
16004	2
607	2
9555	1
10056	1
2708	1
12525	2
10680	1
1019	1
14510	2
7736	1
12298	2
3064	2
14887	1
2332	2
6561	1
8528	2
2206	1
1216	1
13641	1
4466	2
15932	2
2150	1
8251	1
19394	1
5837	0
7462	0
18386	2
1455	2
10661	2
11210	2
5537	2
16157	2
11878	2
12582	0
12355	1
3909	2
13963	1
9859	2
8724	0
4668	2
15281	2
9083	1
13695	2
5168	2
16841	0
17626	0
3559	1
8475	0
13193	0
14273	0
19039	2
314	2
3320	1
2335	1
2845	2
4166	2
14470	0
13796	2
10451	1
222	2
1827	2
10341	1
1453	2
19698	0
17156	2
8791	0
18970	1
9964	2
18659	2
14512	0
5392	2
15289	2
3382	2
577	1
9894	2
19373	1
16105	1
18838	2
4990	1
15317	0
17947	1
8710	1
16427	2
18748	0
15553	2
14824	2
13864	2
773	1
12846	1
10705	1
392	2
302	1
2222	0
19323	2
11838	2
8843	1
1837	0
751	2
15109	2
564	0
17580	1
3984	2
9567	1
10646	2
6212	2
3968	0
11402	2
9380	0
7698	2
11735	0
4406	2
13723	2
3839	1
17949	1
17091	1
17508	1
6791	1
6343	1
6314	1
15260	0
8225	2
18597	1
17893	1
18588	1
2616	1
3991	0
2574	1
4062	2
5125	2
9418	0
2316	0
2970	2
10130	2
12280	2
1485	1
1467	2
19511	1
3923	1
13419	1
11678	1
10234	1
17689	2
3529	1
1080	0
14021	1
16440	2
812	0
15190	0
1405	2
4534	0
3176	1
13734	1
19653	2
4023	2
9161	1
12306	1
13588	1
13648	2
5268	2
7921	2
7571	0
9354	2
13563	2
5660	2
9516	1
1123	1
19439	1
5338	2
15629	2
17975	1
5651	0
7001	2
109	2
2893	2
15567	0
16284	2
2195	2
13350	2
18225	2
7499	0
216	2
6866	2
5280	0
14047	2
8413	2
16708	1
17053	2
5686	0
10473	1
9885	2
3246	2
6898	1
2304	2
8679	0
7531	2
16492	1
10684	2
8458	2
4046	0
12721	1
14223	1
5111	2
14263	2
7660	1
5877	1
5348	0
7937	1
12362	1
7739	2
15225	0
19432	2
3317	1
8017	2
14142	1
17083	2
818	1
8432	1
4682	0
15223	2
1647	2
4702	1
18538	1
18298	1
5171	0
2931	1
8343	1
13457	0
9451	2
8240	1
14937	0
5868	2
15921	1
4114	2
14671	1
2964	1
6179	2
15790	0
19402	1
8904	0
6391	1
16648	2
5836	2
813	2
11757	0
18582	1
17423	0
15586	2
4030	0
14749	0
17691	1
16992	2
12652	1
1636	1
13816	1
8966	1
7073	1
8418	0
6454	1
15422	2
8728	1
7993	2
13710	0
7325	0
333	2
18069	2
17578	0
9023	2
5485	1
5522	0
19344	1
387	2
15734	0
11839	0
4621	0
6884	1
15885	2
3301	2
19049	1
4229	2
15142	2
16165	2
15415	1
5123	2
2978	1
1037	0
7289	2
2806	2
11083	0
6827	0
849	1
4147	0
16757	1
4061	2
17575	1
7602	0
14825	1
19006	1
19258	2
3611	0
2380	2
4197	1
1862	0
19605	1
5329	1
7302	2
4329	0
12796	1
7301	0
16441	2
13352	0
10330	1
11241	2
10816	1
2085	1
14659	1
1013	0
8689	0
15448	1
12308	0
13832	2
19326	1
15338	0
8935	0
19151	2
13707	1
73	1
10090	1
14498	2
17179	1
53	1
9274	1
15966	0
16059	1
1176	2
15931	1
15065	2
2738	0
9747	2
8228	0
14651	1
6883	2
17470	1
2851	0
897	2
372	1
1703	2
18180	0
5573	1
8016	2
9937	2
5643	0
12195	0
7445	2
6477	0
15488	0
17299	2
14483	2
7335	1
11292	1
14851	0
3040	0
14500	2
11694	2
17591	1
9500	0
8149	0
9484	2
4434	1
12290	0
10399	1
10754	1
