157	1637	1
157	1075	1
157	393	1
157	2680	1
157	897	1
157	716	1
157	1289	1
157	2019	1
157	2540	1
157	979	1
157	1038	1
157	214	1
157	766	1
157	2021	1
157	1718	1
157	560	1
157	181	1
157	740	1
157	78	1
157	2095	1
157	916	1
157	1452	1
157	371	1
157	1550	1
157	1340	1
157	2417	1
158	184	1
158	598	1
158	433	1
158	707	1
159	2172	1
159	2066	1
159	2543	1
159	2674	1
160	2681	1
160	469	1
160	2540	1
160	125	1
160	1857	1
160	322	1
161	713	1
161	95	1
161	996	1
161	2311	1
161	1147	1
161	684	1
162	173	1
162	775	1
163	402	1
163	659	1
163	1696	1
163	2295	1
163	1274	1
163	1286	1
163	1544	1
163	2600	1
163	2363	1
163	1905	1
163	1611	1
163	141	1
163	1807	1
163	1110	1
163	174	1
163	2521	1
163	1792	1
163	1675	1
163	1334	1
163	813	1
163	1799	1
163	1943	1
163	2077	1
163	765	1
163	769	1
163	781	1
163	940	1
163	942	1
163	1590	1
163	1734	1
163	1872	1
163	2286	1
163	390	1
163	1717	1
163	1030	1
163	2274	1
163	2518	1
163	606	1
163	800	1
163	1575	1
163	546	1
163	1070	1
163	309	1
163	935	1
163	1205	1
163	1571	1
163	1971	1
163	1127	1
163	530	1
163	856	1
163	2604	1
163	910	1
163	2173	1
163	191	1
163	1253	1
163	1728	1
163	1729	1
163	1206	1
163	2177	1
163	1136	1
163	1457	1
163	2265	1
163	1225	1
163	2563	1
163	1689	1
163	1498	1
163	563	1
163	2396	1
163	717	1
163	1890	1
163	188	1
163	982	1
163	1130	1
163	55	1
163	346	1
163	2673	1
163	1379	1
163	1380	1
163	1207	1
163	2451	1
163	961	1
163	42	1
163	624	1
163	1573	1
163	2232	1
163	145	1
163	2361	1
163	2659	1
163	743	1
163	744	1
163	1139	1
163	1572	1
163	1303	1
163	1305	1
163	129	1
163	415	1
163	2204	1
163	1224	1
163	219	1
163	2667	1
163	727	1
163	448	1
163	237	1
163	2557	1
163	2200	1
163	22	1
163	1218	1
163	2202	1
163	1069	1
163	1178	1
163	2175	1
163	966	1
163	1219	1
163	757	1
163	1685	1
163	1691	1
163	1850	1
163	1159	1
163	1410	1
163	380	1
163	1536	1
163	1650	1
163	1558	1
163	2564	1
163	2298	1
163	1362	1
163	1784	1
163	1831	1
163	1065	1
163	290	1
163	1277	1
163	395	1
163	1098	1
163	1404	1
163	1099	1
163	2196	1
163	2554	1
163	1715	1
163	2248	1
163	2251	1
163	2280	1
163	2296	1
163	1113	1
163	714	1
163	2638	1
163	602	1
163	1530	1
163	1257	1
163	2259	1
163	689	1
163	1060	1
163	2039	1
163	1594	1
163	2116	1
163	1775	1
163	422	1
163	2316	1
163	266	1
163	658	1
163	1333	1
163	1153	1
163	1515	1
163	1114	1
163	523	1
163	1106	1
163	1467	1
164	517	1
165	432	1
166	457	1
166	1125	1
167	559	1
168	475	1
168	1756	1
168	2604	1
169	212	1
173	1378	1
173	575	1
173	2485	1
177	885	1
177	1489	1
177	1959	1
181	518	1
185	389	1
188	141	1
188	721	1
188	755	1
188	717	1
188	42	1
188	163	1
188	415	1
188	757	1
188	380	1
188	139	1
188	120	1
188	262	1
188	523	1
189	2664	1
189	188	1
189	42	1
189	163	1
189	395	1
189	2102	1
191	448	1
191	22	1
191	395	1
192	10	1
192	705	1
192	510	1
192	193	1
192	280	1
192	420	1
192	519	1
192	439	1
193	10	1
193	238	1
193	2549	1
193	74	1
193	280	1
193	420	1
193	519	1
194	673	1
195	707	1
196	216	1
196	195	1
196	707	1
200	1891	1
200	536	1
201	143	1
201	427	1
202	771	1
202	204	1
204	1811	1
204	597	1
204	2410	1
204	2650	1
204	202	1
204	741	1
204	274	1
205	600	1
206	1891	1
206	536	1
206	1042	1
207	688	1
207	1676	1
207	1536	1
208	2343	1
208	1270	1
209	2704	1
210	644	1
210	148	1
214	469	1
214	587	1
214	78	1
217	2355	1
217	685	1
219	402	1
219	1325	1
219	1738	1
219	38	1
219	2563	1
219	1689	1
219	563	1
219	846	1
219	757	1
219	1404	1
219	712	1
227	823	1
227	1318	1
227	1547	1
227	2319	1
227	296	1
228	2465	1
228	2617	1
228	1692	1
228	259	1
228	900	1
228	119	1
228	323	1
228	52	1
230	520	1
230	1284	1
230	406	1
230	391	1
236	1617	1
236	156	1
237	329	1
237	1060	1
238	301	1
238	46	1
240	2308	1
240	61	1
243	357	1
243	53	1
245	172	1
246	560	1
247	2257	1
247	500	1
247	2446	1
247	1973	1
247	563	1
247	982	1
247	1261	1
247	1117	1
248	419	1
248	105	1
249	652	1
250	170	1
250	694	1
250	708	1
250	31	1
250	736	1
250	639	1
250	498	1
250	499	1
250	584	1
250	304	1
250	107	1
250	108	1
250	33	1
251	2560	1
251	6	1
251	932	1
251	1877	1
251	482	1
251	88	1
251	1505	1
253	2670	1
253	1815	1
256	2369	1
256	928	1
256	430	1
256	2225	1
256	634	1
256	983	1
257	480	1
257	36	1
258	7	1
258	400	1
258	544	1
258	1031	1
258	268	1
258	0	1
258	8	1
258	14	1
258	1111	1
258	751	1
258	435	1
260	619	1
260	2524	1
260	2166	1
260	419	1
260	2069	1
261	626	1
262	266	1
265	758	1
267	20	1
268	232	1
268	2571	1
268	2046	1
268	616	1
269	24	1
270	276	1
271	718	1
272	516	1
272	914	1
273	372	1
275	464	1
276	2546	1
276	1993	1
279	464	1
280	10	1
281	460	1
283	2093	1
284	64	1
285	231	1
285	1148	1
286	2195	1
286	178	1
286	1963	1
288	2157	1
289	2568	1
289	1498	1
289	1278	1
289	64	1
291	487	1
292	904	1
294	83	1
294	1353	1
294	21	1
294	502	1
294	1438	1
294	665	1
294	103	1
294	186	1
294	173	1
294	638	1
294	554	1
294	191	1
294	1672	1
294	807	1
294	252	1
294	699	1
294	85	1
294	633	1
294	636	1
294	2476	1
294	2430	1
294	465	1
294	466	1
294	477	1
294	483	1
294	564	1
294	565	1
294	566	1
294	588	1
294	128	1
294	153	1
294	277	1
295	1782	1
295	197	1
295	2078	1
295	1012	1
295	1316	1
295	220	1
295	210	1
299	746	1
299	2083	1
299	596	1
299	1827	1
299	2110	1
301	46	1
302	598	1
302	428	1
306	1376	1
307	598	1
308	9	1
308	2028	1
308	1456	1
310	2513	1
314	1073	1
314	1596	1
314	1726	1
314	156	1
314	1244	1
314	1684	1
318	445	1
318	2310	1
318	991	1
318	2333	1
318	686	1
318	2427	1
318	1173	1
319	29	1
319	1273	1
320	259	1
322	1027	1
324	326	1
324	278	1
324	389	1
324	185	1
325	1201	1
325	211	1
326	324	1
326	278	1
327	324	1
327	326	1
327	945	1
327	1899	1
327	1532	1
331	179	1
331	101	1
331	774	1
332	324	1
332	389	1
332	185	1
332	1064	1
333	463	1
334	267	1
334	20	1
339	1549	1
339	270	1
339	1602	1
339	495	1
340	529	1
340	341	1
340	709	1
341	529	1
341	709	1
342	1945	1
342	2546	1
342	270	1
342	276	1
342	1993	1
342	467	1
342	339	1
342	776	1
342	495	1
342	729	1
343	1274	1
343	1571	1
343	530	1
343	1303	1
343	1098	1
343	1577	1
344	1622	1
344	1	1
344	2617	1
344	2609	1
344	1671	1
344	335	1
344	1881	1
344	2339	1
344	2441	1
344	2229	1
344	963	1
344	316	1
344	1442	1
344	1445	1
344	2589	1
344	1312	1
344	1627	1
344	2032	1
344	2171	1
344	1267	1
344	1275	1
344	2290	1
344	2291	1
344	1260	1
344	348	1
344	1244	1
344	675	1
344	521	1
344	2426	1
344	1007	1
345	117	1
345	2389	1
345	2266	1
345	1924	1
345	261	1
346	337	1
346	363	1
347	713	1
347	998	1
347	999	1
347	452	1
347	84	1
348	1596	1
348	1244	1
350	180	1
350	111	1
350	730	1
350	201	1
350	770	1
350	664	1
350	427	1
350	351	1
351	730	1
354	330	1
354	839	1
354	1072	1
355	1093	1
355	1094	1
355	2068	1
356	190	1
356	510	1
358	95	1
358	1255	1
359	203	1
359	2376	1
359	1787	1
359	2567	1
359	2505	1
359	1871	1
359	330	1
359	1320	1
359	2422	1
359	2498	1
359	2499	1
359	2322	1
359	808	1
359	1342	1
359	1068	1
360	151	1
363	337	1
364	590	1
364	366	1
365	590	1
365	2572	1
365	364	1
366	590	1
367	440	1
371	2507	1
375	1576	1
375	836	1
378	960	1
378	335	1
378	2012	1
378	2195	1
378	2042	1
378	1238	1
378	218	1
378	178	1
378	286	1
378	585	1
378	1644	1
378	1290	1
378	1207	1
378	227	1
378	692	1
378	1275	1
378	2290	1
378	2291	1
378	1963	1
378	396	1
378	2447	1
378	2583	1
378	1027	1
378	1061	1
378	1678	1
379	756	1
379	176	1
380	1737	1
380	1784	1
380	2641	1
380	2196	1
380	1473	1
380	1474	1
380	1257	1
380	934	1
382	29	1
382	2132	1
382	1837	1
387	293	1
388	2590	1
389	185	1
389	1937	1
392	154	1
398	419	1
398	248	1
398	776	1
399	1250	1
399	1251	1
402	403	1
402	681	1
403	2104	1
405	753	1
406	311	1
407	512	1
407	2439	1
407	1763	1
407	1298	1
407	1875	1
409	2582	1
409	753	1
409	1606	1
409	1298	1
410	2	1
410	305	1
410	298	1
411	1891	1
411	512	1
411	2594	1
411	1470	1
411	536	1
411	2582	1
411	1600	1
411	2232	1
412	688	1
414	1877	1
414	908	1
414	1442	1
414	1445	1
414	440	1
415	995	1
415	789	1
415	2664	1
415	2103	1
415	1737	1
415	1832	1
415	1836	1
415	209	1
415	1790	1
415	2353	1
415	712	1
416	138	1
417	317	1
417	508	1
418	135	1
418	1312	1
418	1269	1
419	1747	1
419	260	1
420	10	1
420	2214	1
420	192	1
420	2590	1
420	519	1
420	439	1
421	255	1
422	1691	1
423	2425	1
423	1934	1
423	557	1
423	62	1
426	29	1
426	335	1
426	2369	1
426	1576	1
426	836	1
426	1187	1
426	2126	1
426	1486	1
426	937	1
426	303	1
426	1275	1
426	1061	1
426	1528	1
426	318	1
426	2431	1
427	2044	1
427	2295	1
427	1274	1
427	1766	1
427	1914	1
427	2255	1
427	1103	1
427	1811	1
427	2383	1
427	493	1
427	2453	1
427	1760	1
427	665	1
427	2574	1
427	2388	1
427	1399	1
427	1405	1
427	494	1
427	610	1
427	587	1
427	2258	1
427	823	1
427	1318	1
427	526	1
427	1547	1
427	2412	1
427	1037	1
427	146	1
427	2306	1
427	312	1
427	202	1
427	1283	1
427	1284	1
427	230	1
427	2658	1
427	399	1
427	698	1
427	406	1
427	1975	1
427	250	1
427	584	1
427	304	1
427	2448	1
427	2683	1
427	1488	1
427	18	1
427	954	1
427	2437	1
427	916	1
427	1999	1
427	674	1
427	946	1
427	1577	1
427	658	1
427	205	1
427	696	1
427	461	1
427	1340	1
427	561	1
427	353	1
427	391	1
428	184	1
428	598	1
428	433	1
428	302	1
429	1514	1
429	29	1
430	2487	1
430	1617	1
430	2593	1
430	1637	1
430	683	1
430	2033	1
430	1165	1
430	1792	1
430	2197	1
430	2137	1
430	223	1
430	1020	1
430	524	1
430	1698	1
430	381	1
430	1284	1
430	651	1
430	1207	1
430	2343	1
430	547	1
430	1568	1
430	632	1
430	2557	1
430	208	1
430	686	1
430	172	1
430	177	1
430	89	1
430	1270	1
430	119	1
430	52	1
430	236	1
431	2137	1
431	156	1
432	184	1
432	598	1
432	428	1
432	433	1
432	302	1
433	184	1
438	79	1
438	550	1
438	96	1
438	21	1
438	607	1
438	227	1
438	296	1
438	616	1
438	710	1
438	692	1
438	720	1
438	391	1
439	97	1
439	388	1
441	297	1
442	401	1
444	753	1
447	630	1
447	1501	1
447	1471	1
452	117	1
453	2156	1
453	9	1
453	706	1
453	1712	1
453	2059	1
453	2354	1
453	2455	1
453	1566	1
453	1358	1
453	1661	1
453	2092	1
453	2098	1
453	2099	1
453	1449	1
453	514	1
453	2618	1
453	1269	1
453	876	1
453	1025	1
453	2034	1
454	1368	1
454	183	1
454	541	1
455	374	1
456	1296	1
456	2455	1
456	2653	1
456	2099	1
456	1748	1
459	267	1
459	1705	1
459	130	1
460	148	1
462	187	1
462	2582	1
464	467	1
464	573	1
465	118	1
465	2027	1
465	103	1
465	2672	1
465	85	1
465	2368	1
465	466	1
465	565	1
465	566	1
466	16	1
467	2000	1
467	270	1
467	276	1
467	495	1
467	729	1
468	896	1
468	182	1
468	2377	1
468	491	1
471	2	1
471	1045	1
471	103	1
471	1632	1
471	1859	1
471	295	1
476	605	1
476	1091	1
476	1056	1
477	1645	1
477	1766	1
477	463	1
477	229	1
477	2409	1
477	2658	1
477	427	1
477	333	1
478	96	1
478	215	1
478	618	1
478	218	1
478	520	1
478	497	1
478	227	1
478	470	1
478	303	1
478	754	1
478	396	1
478	568	1
478	52	1
478	274	1
479	649	1
479	478	1
479	147	1
479	418	1
479	1354	1
479	1627	1
479	2636	1
479	92	1
479	2300	1
479	136	1
479	449	1
481	9	1
483	463	1
483	933	1
483	749	1
483	367	1
483	650	1
483	277	1
485	2514	1
485	711	1
485	2380	1
485	1838	1
485	2561	1
486	1597	1
486	231	1
486	1278	1
486	64	1
486	284	1
486	1148	1
486	285	1
486	2276	1
488	2053	1
489	2670	1
489	238	1
489	301	1
489	1815	1
489	46	1
490	6	1
490	220	1
490	5	1
490	492	1
490	734	1
490	45	1
490	213	1
491	182	1
491	2377	1
492	2323	1
492	1186	1
492	734	1
492	45	1
492	213	1
495	270	1
495	467	1
496	2393	1
496	501	1
496	1896	1
501	174	1
503	1813	1
503	174	1
503	1952	1
503	501	1
503	2396	1
503	1851	1
503	2029	1
504	702	1
507	1888	1
507	2548	1
507	2391	1
508	317	1
509	669	1
509	314	1
513	117	1
513	452	1
514	506	1
515	637	1
518	2532	1
519	2608	1
519	10	1
519	190	1
519	705	1
519	510	1
519	2223	1
519	2549	1
519	2590	1
519	280	1
520	524	1
521	156	1
521	2312	1
522	525	1
523	478	1
523	870	1
523	2442	1
523	2600	1
523	1616	1
523	2551	1
523	910	1
523	882	1
523	283	1
523	1214	1
523	1687	1
523	1931	1
523	2408	1
523	961	1
523	54	1
523	2642	1
523	1676	1
523	508	1
523	540	1
523	415	1
523	1790	1
523	465	1
523	565	1
523	2480	1
523	551	1
523	1921	1
523	277	1
524	1454	1
524	1169	1
527	2606	1
531	1490	1
533	777	1
534	313	1
537	357	1
537	606	1
537	1204	1
538	402	1
538	2309	1
538	487	1
538	1738	1
538	1689	1
538	2165	1
538	2193	1
538	1204	1
538	1036	1
539	1665	1
539	1210	1
539	1209	1
539	183	1
539	1453	1
539	454	1
539	541	1
540	543	1
540	603	1
540	1121	1
540	1640	1
541	183	1
542	779	1
549	287	1
549	453	1
549	591	1
549	507	1
549	456	1
549	574	1
549	488	1
551	482	1
551	2215	1
551	2473	1
552	548	1
552	374	1
552	451	1
552	472	1
552	2	1
552	305	1
552	239	1
552	446	1
552	644	1
552	220	1
552	311	1
552	653	1
552	16	1
552	173	1
552	554	1
552	559	1
552	412	1
552	723	1
552	85	1
552	688	1
552	621	1
552	636	1
552	738	1
552	749	1
552	57	1
552	60	1
552	210	1
552	671	1
552	167	1
552	92	1
552	691	1
552	367	1
552	466	1
552	473	1
552	483	1
552	575	1
552	455	1
552	298	1
552	601	1
552	370	1
552	306	1
552	277	1
554	446	1
554	1859	1
554	167	1
554	306	1
555	615	1
555	400	1
555	556	1
555	2354	1
557	423	1
558	2660	1
558	376	1
558	1934	1
558	2463	1
558	557	1
558	1137	1
558	1816	1
558	905	1
558	1641	1
558	1532	1
558	423	1
558	1555	1
558	2034	1
559	34	1
559	1816	1
559	167	1
560	1375	1
560	2287	1
560	78	1
560	955	1
560	938	1
562	1401	1
562	2014	1
562	2018	1
562	252	1
562	440	1
562	1889	1
562	60	1
562	671	1
562	370	1
562	1117	1
562	1183	1
563	500	1
564	463	1
565	478	1
565	548	1
565	1782	1
565	2	1
565	118	1
565	1440	1
565	2027	1
565	305	1
565	1401	1
565	1585	1
565	239	1
565	425	1
565	2442	1
565	1012	1
565	1376	1
565	1616	1
565	502	1
565	1316	1
565	644	1
565	1438	1
565	773	1
565	385	1
565	842	1
565	1957	1
565	1213	1
565	103	1
565	173	1
565	910	1
565	554	1
565	1741	1
565	882	1
565	2672	1
565	34	1
565	1546	1
565	283	1
565	492	1
565	85	1
565	2118	1
565	1859	1
565	82	1
565	1529	1
565	410	1
565	1727	1
565	1540	1
565	621	1
565	633	1
565	738	1
565	57	1
565	60	1
565	2472	1
565	2642	1
565	1676	1
565	244	1
565	1975	1
565	671	1
565	333	1
565	92	1
565	691	1
565	367	1
565	1790	1
565	465	1
565	466	1
565	1378	1
565	477	1
565	564	1
565	566	1
565	2480	1
565	575	1
565	2485	1
565	2628	1
565	2629	1
565	128	1
565	1373	1
565	295	1
565	601	1
565	306	1
566	1782	1
566	472	1
566	1544	1
566	733	1
566	16	1
566	186	1
566	1447	1
566	173	1
566	34	1
566	2221	1
566	699	1
566	688	1
566	2658	1
566	633	1
566	858	1
566	1816	1
566	671	1
566	333	1
566	466	1
566	477	1
566	483	1
566	2480	1
566	2485	1
566	588	1
566	1643	1
566	274	1
566	321	1
566	449	1
567	21	1
567	502	1
567	385	1
567	1828	1
567	970	1
567	277	1
569	1181	1
569	767	1
569	550	1
569	1273	1
569	1092	1
569	1712	1
569	255	1
569	1522	1
569	1986	1
569	1457	1
569	1430	1
569	2099	1
569	514	1
569	710	1
569	1269	1
569	1000	1
569	456	1
569	1025	1
570	212	1
570	2026	1
570	1258	1
570	1381	1
570	1200	1
570	1243	1
570	1246	1
570	1524	1
570	1709	1
570	169	1
570	1922	1
570	1814	1
570	872	1
570	59	1
570	874	1
570	1245	1
570	1067	1
571	2331	1
571	424	1
571	2495	1
571	1762	1
571	19	1
571	2694	1
572	112	1
573	270	1
573	464	1
574	1962	1
574	242	1
574	2360	1
574	2475	1
574	1827	1
574	1006	1
574	2040	1
575	882	1
575	1378	1
575	2485	1
576	605	1
576	863	1
576	212	1
576	293	1
576	2026	1
576	1258	1
576	1381	1
576	1526	1
576	1200	1
576	330	1
576	354	1
576	1524	1
576	1710	1
576	570	1
576	1922	1
576	726	1
576	1801	1
576	834	1
576	839	1
576	1814	1
576	1014	1
576	2552	1
576	1932	1
576	59	1
576	874	1
576	1245	1
576	355	1
576	1067	1
577	2660	1
577	1502	1
577	389	1
577	312	1
577	2492	1
577	250	1
577	1532	1
577	401	1
577	2034	1
578	1877	1
578	482	1
578	13	1
578	1122	1
578	1333	1
580	922	1
580	1212	1
581	222	1
581	49	1
581	50	1
581	580	1
582	818	1
582	259	1
582	1792	1
582	1498	1
583	2398	1
583	2568	1
583	50	1
583	1214	1
583	1278	1
583	1126	1
583	64	1
583	284	1
583	643	1
583	2371	1
585	335	1
585	911	1
585	1275	1
585	2290	1
585	2291	1
585	1061	1
588	186	1
588	699	1
589	282	1
589	592	1
591	2690	1
591	2155	1
591	287	1
591	1186	1
591	453	1
591	549	1
591	1358	1
591	2475	1
591	2182	1
591	848	1
591	199	1
591	488	1
591	1032	1
591	1105	1
592	1144	1
592	282	1
592	589	1
592	1509	1
593	300	1
593	594	1
595	233	1
595	121	1
597	434	1
597	106	1
597	224	1
607	1055	1
607	821	1
608	394	1
608	2230	1
608	680	1
608	975	1
608	179	1
608	133	1
608	611	1
611	899	1
611	2230	1
611	2501	1
611	1103	1
611	2340	1
611	2352	1
611	718	1
611	864	1
611	2505	1
611	1755	1
611	1763	1
611	2050	1
611	386	1
611	179	1
611	716	1
611	1732	1
611	511	1
611	2540	1
611	2676	1
611	2385	1
611	1668	1
611	28	1
611	633	1
611	1352	1
611	579	1
611	1493	1
611	133	1
611	1116	1
611	1564	1
611	368	1
611	1488	1
611	2378	1
611	938	1
611	1265	1
611	1935	1
611	1499	1
611	2260	1
611	1315	1
611	2325	1
611	601	1
611	413	1
612	2568	1
612	289	1
612	1046	1
613	232	1
613	2571	1
613	268	1
613	616	1
614	615	1
615	556	1
615	98	1
615	54	1
616	268	1
617	226	1
621	1859	1
621	471	1
622	345	1
622	377	1
623	637	1
623	2140	1
623	1937	1
623	1064	1
624	112	1
624	11	1
624	700	1
624	572	1
625	700	1
627	1057	1
627	338	1
627	1562	1
627	1679	1
627	1270	1
629	221	1
629	612	1
630	408	1
630	447	1
631	1057	1
631	383	1
631	1562	1
632	683	1
632	401	1
633	197	1
634	2593	1
634	1513	1
634	430	1
634	686	1
635	683	1
635	722	1
635	442	1
635	660	1
635	256	1
635	381	1
635	474	1
635	651	1
635	430	1
635	632	1
635	634	1
635	208	1
635	264	1
635	686	1
635	172	1
635	177	1
635	89	1
635	436	1
635	375	1
636	118	1
636	2027	1
636	2173	1
636	2672	1
636	2174	1
636	2204	1
636	2233	1
636	764	1
638	2465	1
638	2146	1
638	701	1
638	862	1
638	722	1
638	1808	1
638	1189	1
638	383	1
638	618	1
638	1460	1
638	1312	1
638	1468	1
638	1895	1
638	2673	1
638	2171	1
638	441	1
638	227	1
638	296	1
638	2541	1
638	2045	1
638	1327	1
638	264	1
638	779	1
638	348	1
638	89	1
638	1027	1
638	521	1
638	2426	1
638	375	1
638	1539	1
638	1919	1
638	449	1
639	1763	1
639	584	1
640	635	1
640	287	1
640	459	1
640	1363	1
640	549	1
640	1897	1
640	109	1
640	2475	1
640	20	1
640	732	1
640	591	1
640	574	1
640	130	1
640	199	1
640	2054	1
641	1739	1
641	376	1
641	484	1
642	484	1
642	697	1
643	1904	1
643	2489	1
643	222	1
643	49	1
643	50	1
645	51	1
645	312	1
645	742	1
645	211	1
646	450	1
649	2560	1
649	166	1
649	2294	1
649	96	1
649	2581	1
649	457	1
649	2403	1
649	2123	1
649	752	1
649	1643	1
650	472	1
650	1557	1
652	373	1
654	135	1
654	1260	1
655	198	1
656	773	1
656	657	1
656	148	1
656	650	1
658	1577	1
659	695	1
659	397	1
659	11	1
659	624	1
659	625	1
660	635	1
661	1191	1
662	181	1
662	518	1
663	496	1
663	2393	1
663	501	1
664	978	1
667	2270	1
667	480	1
667	2072	1
667	1974	1
667	2227	1
667	1356	1
667	1928	1
667	257	1
667	867	1
668	1508	1
668	604	1
668	975	1
668	2413	1
668	2414	1
668	263	1
668	2683	1
668	1315	1
668	2562	1
668	310	1
670	603	1
671	1599	1
672	2329	1
672	535	1
672	2004	1
672	1386	1
672	1343	1
672	2360	1
672	1363	1
672	549	1
672	2696	1
672	1460	1
672	1293	1
672	1003	1
672	1004	1
672	2653	1
672	591	1
672	456	1
672	924	1
672	574	1
672	130	1
675	2339	1
675	1442	1
675	1445	1
675	597	1
675	1429	1
676	605	1
676	1091	1
676	1056	1
676	1014	1
678	528	1
682	1791	1
682	2430	1
684	1425	1
684	525	1
686	683	1
686	1273	1
686	116	1
686	225	1
686	760	1
686	223	1
686	44	1
686	1698	1
686	381	1
686	430	1
